,time_boot_ms,roll,pitch,yaw,Roll,Pitch,Yaw,Lat,Lon,vel,alt,time,nord,est,quota,NorthX,EastY
538,608.56,-0.0095889577642083,-0.0095007419586181,-1.8776310682296755,-100,4500,-20500,482840319,373673248,2084,797.69,619.47,588.269279999916,958.1217911860176,654.6081586,204.40694052981675,-190.8415340982627
539,609.043,-0.0058106454089283,-0.0063700452446937,-1.8838871717453003,-100,4400,-20800,482839648,373671906,2078,797.94,619.97,580.8131279996337,959.8079863268454,654.8402558,44608.042041809946,-63796.10391686274
540,609.52,-0.017722126096487,-0.0008851177990436,-1.8829103708267207,0,4400,-21000,482839201,373671008,2067,798.21,620.47,575.8460640000152,960.936324193512,655.0923529,211.18681557785845,-203.97961912088513
541,610.0,-0.0166573897004127,-0.0009597428143024,-1.8806403875350952,-100,4500,-21100,482838540,373669660,2059,798.8,620.97,568.5010319994524,962.6303212080128,655.6644501,-190.2632311892773,178.45875556160794
542,610.479,-0.020332247018814,0.0015301667153835,-1.8836965560913088,0,4400,-21300,482838110,373668758,2057,799.07,621.47,563.7228719996727,963.7641625590728,655.9165473,-625.9103320686046,796.9168121526272
543,610.961,-0.0230942256748676,0.0006282031536102,-1.8805688619613647,-100,4500,-21600,482837479,373667392,2037,799.2,621.97,556.7111999998474,965.4818003005054,656.0286445,-627.2767640212777,797.741925732699
544,611.444,-0.0271609686315059,0.0025199614465236,-1.882467150688172,0,4400,-21900,482837067,373666476,2048,799.2,622.47,552.1330560000365,966.6338873756456,656.0107417,621.3622903117762,-793.2476807715091
545,611.92,-0.0144394310191273,-0.0020875670015811,-1.8887399435043333,-100,4700,-22100,482836448,373665094,2051,799.02,622.97,545.2547279994008,968.3721011263729,655.8128389,-196.53320035909988,185.01471269612446
546,612.399,-0.0147983254864811,-0.0082341320812702,-1.897158980369568,-600,4900,-22300,482836039,373664171,2058,798.9,623.47,540.7099199999794,969.5330995597676,655.6749361,615.8799452256651,-786.3326267903129
547,612.879,-0.0080341985449194,-0.0095608793199062,-1.9041656255722048,-1000,4900,-22500,482835428,373662786,2057,798.64,623.98,533.920487999593,971.2752517021148,655.3970332,-623.9709145612252,812.4807922544028
548,613.36,-0.0051321489736437,-0.0064987875521183,-1.9093937873840328,-1400,4900,-22700,482835021,373661862,2052,798.38,624.45,529.3979039996418,972.437507274568,655.1191304,614.8544982749119,-792.0232315089698
549,613.843,-0.0287142023444175,0.0022456757724285,-1.9082740545272827,-1300,5000,-22900,482834405,373660473,2055,798.05,624.95,522.5529119993956,974.1844862226484,654.7712276,16220.979475310409,-24075.019892445944
550,614.32,-0.0158344469964504,0.0121319368481636,-1.912467360496521,-1700,5000,-23100,482833991,373659548,2067,797.84,625.45,517.952543999325,975.347732849284,654.5433248,56833.17680763929,-84889.48233293265
551,614.8,-0.0114675676450133,0.0213512163609266,-1.922922134399414,-1400,5000,-23200,482833368,373658164,2068,797.68,625.96,511.02976799974897,977.0880405280336,654.365422,228.70833274332514,-230.38503892214078
552,615.28,-0.0042391642928123,0.0199623312801122,-1.9271185398101809,-1400,5200,-23300,482832951,373657245,2068,797.64,626.46,506.3960639992888,978.2434998901116,654.3075192,619.6820788444229,-825.3613270697963
553,615.76,-0.0333474464714527,0.0137323774397373,-1.921754717826844,-1300,5200,-23500,482832322,373655864,2063,797.5,626.95,499.4066159997232,979.9797063445362,654.1496164,24692.16015701164,-29792.35028689397
554,616.243,-0.0247892923653125,0.0068486258387565,-1.9333479404449463,-1300,5200,-23700,482831902,373654946,2045,797.36,627.45,494.739575999663,981.1337317399068,653.9917136,28264.546144582513,-34195.01373471162
555,616.72,-0.0381891503930091,0.0048790052533149,-1.932772755622864,-200,4500,-23900,482831249,373653635,1987,797.53,627.96,487.4834399993495,982.7801637555848,654.1438106999999,607.2778249610064,-801.0148867135982
556,617.199,-0.0042825397104024,-0.0123873725533485,-1.920986294746399,0,4400,-24000,482830784,373652832,1934,797.88,628.46,482.3163599997622,983.7866463315144,654.4759079,-220.34285504561169,213.64479808536737
557,617.679,0.0075897723436355,-0.0166640169918537,-1.931541919708252,-100,4400,-24200,482830058,373651760,1850,798.32,628.96,474.2490479994439,985.1271057235814,654.8980051000001,131794.18460315917,-203095.6434337317
558,618.161,-0.0062813321128487,0.00059350207448,-1.9215898513793943,0,4400,-24300,482829548,373651141,1801,798.57,629.46,468.58192799954,985.8983791409812,655.1301023000001,614.5474175999154,-802.4101892231332
559,618.643,0.0009628476109355,0.0295586455613374,-1.9134989976882928,-100,4500,-24400,482828746,373650355,1752,798.87,629.96,459.6701039996168,986.8730780014336,655.4121995,-606.8711960822052,767.8821119847277
560,619.12,-0.0054947054013609,0.0457055754959583,-1.8970189094543457,0,4400,-24700,482828198,373649906,1708,798.93,630.46,453.5807279995157,987.4271587933666,655.4542967,638.3858371994467,-852.7076030522488
561,619.6,0.0113097671419382,0.0550228357315063,-1.88794219493866,0,4400,-24900,482827366,373649323,1694,798.92,630.96,444.33554399964464,988.1429617625586,655.4263939,-601.3768140740824,732.7126436512341
562,620.081,0.0256621465086936,0.0578324869275093,-1.8909252882003784,-100,4400,-25200,482826800,373648987,1684,798.89,631.46,438.0461519995748,988.5528897370758,655.3784909999999,-6910.575480932946,9991.456651579747
563,620.56,-0.0109970858320593,0.0704937130212783,-1.886325001716613,-100,4400,-25300,482825947,373648536,1667,798.87,631.96,428.56761599934543,989.1002990331529,655.3405882,-11429.240243093638,13645.212515078832
564,621.043,-0.0079690404236316,0.0762200877070427,-1.9030171632766724,-100,4500,-25400,482825373,373648259,1679,798.92,632.46,422.1893279998159,989.4349946446746,655.3726853999999,649.5430949857066,-892.2594749053396
565,621.52,-0.0433089882135391,0.0721706226468086,-1.8871588706970213,0,4500,-25500,482824509,373647863,1678,799.06,632.96,412.5885599997372,989.912151819506,655.4947826,-601.265805626227,715.7309879629693
566,621.999,-0.0038646897301077,0.0743897929787635,-1.8803315162658687,0,4400,-25700,482823930,373647594,1686,799.14,633.46,406.1547119995584,990.2365038272844,655.5568797999999,-598.0236233782255,711.0673475766773
567,622.479,-0.028230782598257,0.0757540911436081,-1.8846557140350344,-100,4400,-25900,482823062,373647178,1694,799.18,633.96,396.5094959997498,990.7389038976052,655.5789769999999,-15559.005445977264,18544.40706074953
568,622.961,-0.0229749605059623,0.0724253505468368,-1.8736413717269893,-100,4500,-26100,482822482,373646895,1690,799.22,634.47,390.0645359994411,991.080980330343,655.6010742000001,198.45771160083632,-239.51059209412298
569,623.443,-0.0270298272371292,0.0752888470888137,-1.872949719429016,0,4500,-26300,482821616,373646471,1683,799.48,634.97,380.44154399989225,991.5935564164135,655.8431714000001,-601.1202825870996,708.529968230567
570,623.92,-0.0117580583319067,0.0768152326345443,-1.8756932020187376,0,4400,-26500,482821046,373646180,1677,799.75,635.46,374.107703999303,991.9460644596144,656.0952685,-599.1379305757981,707.8881699897737
571,624.4,-0.0097049633041024,0.0793205648660659,-1.8798091411590576,-100,4400,-26700,482820194,373645722,1691,800.12,635.96,364.640279999993,992.5022033151296,656.4473657,-9694.470156445235,11547.854738863683
572,624.88,-0.004317108541727,0.0827537924051284,-1.868823289871216,-100,4400,-27000,482819621,373645408,1710,800.25,636.47,358.27310399980377,992.883803910188,656.5594629,-8564.712730327792,11945.717584881408
573,625.36,0.0157240945845842,0.0866869688034057,-1.8637622594833367,0,4400,-27200,482818761,373644908,1711,800.29,636.97,348.71678399945495,993.492999469503,656.5815600999999,-209.30674303535932,149.60969501666773
574,625.843,0.0075821578502655,0.0819724425673484,-1.8690853118896484,0,4400,-27300,482818186,373644557,1735,800.42,637.47,342.3273839997956,993.921500946192,656.6936572999999,-596.6945778226909,700.4939237253495
575,626.321,0.0012247734703123,0.0863590613007545,-1.853937268257141,-100,4500,-27500,482817324,373644017,1742,800.68,637.97,332.7488399999765,994.5813860019222,656.9357544999999,-195.01901471966582,133.57840707786443
576,626.8,-0.0003468389622867,0.0749159008264541,-1.856367468833924,0,4500,-27600,482816746,373643652,1744,800.95,638.47,326.3261039999276,995.0275394135284,657.1878517,174.8521988584215,-215.63151271931503
577,627.28,-0.0299304835498332,0.0738593265414238,-1.854378342628479,-100,4400,-27800,482815880,373643100,1744,801.42,638.97,316.7031119995892,995.7024846382292,657.6399488,-19893.401277862144,27152.063193201135
578,627.76,-0.0351349227130413,0.0781017392873764,-1.8582576513290403,0,4500,-28000,482815303,373642728,1752,801.73,639.47,310.29148799967004,996.157517982684,657.932046,196.2948643765635,-244.19585023577085
579,628.244,-0.0327293537557125,0.0705688595771789,-1.852732419967652,0,4400,-28100,482814441,373642164,1736,802.08,639.97,300.71294399985106,996.8477630224454,658.2641432,-607.7368332425349,709.7886524259027
580,628.72,0.0052103302441537,0.070057213306427,-1.853833556175232,-100,4500,-28300,482813872,373641783,1743,802.27,640.47,294.39021599939167,997.3144270822132,658.4362404,-195.6999595095745,145.00017589522267
581,629.2,0.013875993900001,0.0732784196734428,-1.864672303199768,0,4400,-28600,482813018,373641211,1735,802.33,640.97,284.900567999822,998.0150116852934,658.4783376,171.932749011671,-208.75759743826157
582,629.682,-0.0112767284736037,0.0815985947847366,-1.8649227619171145,-100,4500,-28800,482812447,373640825,1745,802.15,641.47,278.55561599989244,998.4879231281312,658.2804348,-600.7796586503817,701.7157828830046
583,630.16,-0.0236992165446281,0.0710433200001716,-1.8664685487747192,0,4400,-29000,482811588,373640239,1767,801.78,641.97,269.0104079996735,999.206072088839,657.892532,195.49799818016018,-236.50593947257624
584,630.643,-0.0287175364792346,0.0676518157124519,-1.8707380294799805,-100,4500,-29100,482811011,373639839,1779,801.51,642.47,262.59878399975435,999.696537449492,657.6046292,-186.89403690668792,130.63169213577723
585,631.12,-0.0236841924488544,0.0594173744320869,-1.863556146621704,0,4400,-29200,482810140,373639227,1791,801.17,642.97,252.92023199955625,1000.4472735517572,657.2467263,-183.88943564477736,134.31308637246227
586,631.6,-0.0243782140314579,0.0571812763810157,-1.878601312637329,-100,4500,-29400,482809562,373638810,1786,801.06,643.46,246.49749599950724,1000.9592510485958,657.1188235,646.8350549855716,-860.5092347590953
587,632.08,-0.029251791536808,0.0560673475265502,-1.868040680885315,0,4400,-29700,482808699,373638175,1775,801.1,643.96,236.9078399995584,1001.7393672499333,657.1409207,-609.8488378465396,730.0711814227972
588,632.56,-0.0042413221672177,0.0566728524863719,-1.8707317113876345,-100,4500,-29900,482808127,373637749,1765,801.23,644.46,230.551775999499,1002.2629087361086,657.2530179,-199.26540675456496,154.20482592542075
589,633.043,-0.0002427250146865,0.0552403293550014,-1.864439487457276,0,4500,-30000,482807272,373637107,1767,801.49,644.96,221.05101599979943,1003.0520863330668,657.4951151,182.68236966679612,-209.97519017178917
590,633.52,-0.0059902360662817,0.0558504611253738,-1.8625205755233765,0,4400,-30200,482806702,373636680,1760,801.6,645.46,214.71717599999977,1003.5769114907636,657.5872123,184.83976270636035,-213.59996104493268
591,633.999,-0.001961626112461,0.0592046156525611,-1.8519377708435056,0,4500,-30400,482805844,373636053,1762,801.47,645.96,205.18307999991063,1004.3468816511116,657.4393095,175.46065766585323,-206.64770912014296
592,634.48,-0.0052548144012689,0.0482496172189712,-1.8376976251602173,-100,4400,-30500,482805273,373635633,1760,801.36,646.46,198.8381279999811,1004.862741906587,657.3114066,-15632.476978133613,18415.50596025549
593,634.96,-0.002012220211327,0.0485042035579681,-1.8471826314926147,-100,4500,-30600,482804419,373634998,1770,801.22,646.97,189.34847999962187,1005.6429221579524,657.1535038000001,654.1092940667111,-848.6822708368155
594,635.443,-0.0272566229104995,0.0458038039505481,-1.8479633331298828,0,4400,-30800,482803842,373634579,1769,801.06,647.45,182.9368559997028,1006.157283277646,656.975601,-169.7257584612178,129.42583330270514
595,635.92,-0.013872074894607,0.0420708283782005,-1.845180869102478,-100,4500,-31000,482802974,373633948,1759,800.86,647.97,173.2916399998942,1006.9318875832204,656.7576982,649.3188415652589,-836.2497032917905
596,636.399,-0.0307139419019222,0.0372964292764663,-1.85227644443512,0,4400,-31200,482802399,373633531,1761,800.71,648.45,166.9022399994452,1007.4437240375308,656.5897954000001,-169.31169769985755,133.49068301823348
597,636.879,-0.0067176902666687,0.0201185643672943,-1.8467432260513303,0,4500,-31400,482801527,373632919,1770,800.57,648.97,157.2125759999068,1008.1940146334564,656.4318926000001,-177.5257084437513,156.91799891743946
598,637.36,-0.0206778049468994,0.0074134096503257,-1.8597170114517207,-100,4500,-31500,482800952,373632515,1768,800.43,649.45,150.82317599945782,1008.6893013733886,656.2739898,-175.93630983844648,160.08265062879966
599,637.844,-0.0427717491984367,-0.0065912082791328,-1.8547483682632449,0,4400,-31600,482800092,373631901,1765,800.39,649.97,141.26685599989855,1009.4424303382002,656.216087,-157.58039916531814,147.5093171868672
600,638.321,-0.0408880189061164,-0.0043380595743656,-1.8555920124053955,-100,4400,-31800,482799524,373631476,1753,800.39,650.47,134.95523999956902,1009.964545359576,656.1981840999999,10845.393746728898,-14902.308375859864
601,638.8,-0.0482398942112922,8.353963494300842e-05,-1.8705803155899048,0,4400,-32000,482798681,373630831,1751,800.5,650.97,125.58782399984864,1010.7574798206304,656.2902813000001,-165.5683295111487,148.67235594277116
602,639.28,-0.0356930866837501,0.005987387150526,-1.8865423202514648,-100,4500,-32200,482798122,373630409,1735,800.56,651.47,119.37621599989824,1011.2760163840716,656.3323785,620.7149234294956,-796.6276710562138
603,639.76,-0.0363715849816799,0.0090931765735149,-1.885975360870361,0,4400,-32500,482797290,373629774,1710,800.56,651.97,110.13103200002718,1012.0565255743356,656.3144757,-624.4221237096399,790.4959479959577
604,640.243,-0.021953247487545,0.0174097102135419,-1.8934684991836548,-100,4500,-32700,482796745,373629357,1696,800.64,652.47,104.0749919995261,1012.5691003415308,656.3765728999999,-198.24377722718822,172.56690409927813
605,640.72,-0.016009647399187,0.0215821508318185,-1.903087019920349,0,4400,-32900,482795914,373628754,1685,800.94,652.97,94.84091999978487,1013.3089546952698,656.6586701000001,-614.8742440025777,778.0727753908695
606,641.2,-0.0125650418922305,0.0257216002792119,-1.9048084020614624,-100,4500,-33000,482795355,373628364,1702,800.99,653.47,88.6293119998345,1013.78678402949,656.6907673000001,628.3820751790468,-829.3281649749081
607,641.682,-0.015885841101408,0.0204722415655851,-1.9072906970977783,0,4400,-33200,482794513,373627784,1702,800.74,653.96,79.27300799945442,1014.4970424023757,656.4228645000001,-210.90231051774742,182.9368209722071
608,642.16,-0.0170840583741664,0.0153214465826749,-1.902785062789917,-100,4500,-33400,482793953,373627393,1719,800.35,654.46,73.05028799937418,1014.9760682050112,656.0149616,623.4693791122236,-814.6776788739684
609,642.643,-0.0083398725837469,0.0060725063085556,-1.9156891107559204,0,4400,-33600,482793111,373626803,1725,799.71,654.96,63.69398399978365,1015.6989558199602,655.3570588,-217.89581629940477,199.46429666349314
610,643.12,-0.0254214741289615,-0.0101760253310203,-1.9152581691741943,0,4500,-33900,482792543,373626402,1756,799.27,655.46,57.38236799945412,1016.1903843761852,654.899156,-623.2694166968203,817.7949920121661
611,643.6,-0.0072082923725247,-0.0159633383154869,-1.9057270288467407,0,4400,-34000,482791688,373625785,1765,798.62,655.96,47.88160799975458,1016.94707356028,654.2312532,-208.68989851306114,205.44355599575076
612,644.079,0.0119448956102132,-0.0121937803924083,-1.915550947189331,-100,4500,-34100,482791113,373625368,1777,798.29,656.46,41.492207999305606,1017.458547712662,653.8833503999999,216.2406214359692,-193.3620807073259
613,644.561,-0.0029892139136791,-0.001324113458395,-1.913797378540039,0,4400,-34300,482790241,373624748,1785,798.02,656.96,31.80254399976718,1018.2184505293254,653.5954475999999,614.6322788892564,-797.4131312173737
614,645.042,-0.0071683563292026,0.0118457116186618,-1.904860496520996,-100,4500,-34500,482789658,373624339,1774,797.97,657.46,25.32424799985847,1018.7194783676136,653.5275448,216.51761821018098,-213.39772080235076
615,645.52,-0.0036743404343724,0.0229331385344266,-1.9033783674240112,0,4400,-34600,482788791,373623725,1769,797.87,657.96,15.690143999390216,1019.4718523534656,653.4096419,212.01908381520826,-215.39155009037094
616,646.0,-0.0058487895876169,0.0277978982776403,-1.9039090871810915,-100,4500,-34800,482788215,373623312,1781,797.91,658.49,9.289631999600942,1019.9781272336938,653.4317391,-608.3185233507193,766.1686096984454
617,646.479,-0.011238113977015,0.0326349735260009,-1.9030479192733765,0,4400,-35000,482787342,373622751,1729,798.15,658.96,-0.4111440000673383,1020.6629904488713,653.6538363,214.66330075579546,-225.53964986355115
618,646.96,-0.023863036185503,0.0328514017164707,-1.9048314094543457,0,4500,-35200,482786756,373622453,1685,798.31,659.46,-6.922776000365616,1021.0229795990116,653.7959334999999,222.69368991874694,-235.75411989132854
619,647.443,-0.0297642908990383,0.0319806039333343,-1.9043320417404173,0,4400,-35400,482785878,373622163,1646,798.37,659.96,-16.679112000683176,1021.363746953542,653.8380307,225.7418089618879,-239.33717166941622
620,647.92,-0.0193987153470516,0.0334128886461257,-1.9106637239456177,-100,4500,-35600,482785290,373622097,1633,798.3,660.46,-23.21296800045161,1021.4292572368136,653.7501278999999,-607.02616781891,763.192025727983
621,648.4,-0.0228071808815002,0.03360241279006,-1.911714553833008,0,4400,-35700,482784412,373622177,1599,798.11,660.96,-32.969303999979616,1021.3005126185844,653.5422251,-606.939173530311,763.2768143018411
622,648.88,-0.011978923343122,0.0320002250373363,-1.9113165140151973,0,4500,-35800,482783841,373622335,1598,798.0,661.46,-39.31425600069872,1021.0823238558072,653.4143223,-216.2629670252279,181.57208297292908
623,649.361,-0.0094884373247623,0.0320005901157856,-1.9117968082427976,0,4400,-36100,482783007,373622696,1587,797.92,661.96,-48.58166400003995,1020.5984175441072,653.3164194,-605.7599599117606,763.5644141449433
624,649.843,-0.0069764796644449,0.0272649154067039,-1.909474849700928,0,4500,-36300,482782482,373623015,1592,798.04,662.46,-54.41546400031257,1020.1773974726588,653.4185166,-607.588016110564,768.185470225555
625,650.32,0.0026056456845253,0.0226385276764631,-1.9059120416641235,-100,4400,-36400,482781716,373623579,1581,798.28,662.96,-62.92725600029826,1019.43807743293,653.6406138,-24676.816359995944,36484.62580243436
626,650.8,-0.005462247878313,0.0221690759062767,-1.9053343534469604,0,4400,-36600,482781221,373623983,1579,798.5,663.46,-68.42769600062297,1018.9101757026658,653.842711,214.45899127488195,-217.46782701788834
627,651.28,-0.0108070001006126,0.0291699413210153,-1.9003883600234983,0,4400,-36900,482780493,373624621,1583,798.77,663.97,-76.51723200041147,1018.078201234859,654.0948082,-609.7009961974098,765.1056131363065
628,651.76,-0.0037634307518601,0.0381479412317276,-1.89976966381073,-100,4500,-37300,482780004,373625065,1586,798.95,664.46,-81.95099999995705,1017.4997756679728,654.2569054,207.86815097802256,-221.27059859121073
629,652.243,0.0018689068965613,0.0468202009797096,-1.902354836463928,0,4400,-38400,482779272,373625733,1602,799.07,664.96,-90.08498400026495,1016.6296776522032,654.3590026,-220.4931116097746,180.1300795876029
630,652.72,-0.0021896949037909,0.0566943027079105,-1.8997478485107424,0,4400,-39100,482778771,373626177,1604,799.27,665.46,-95.65209600057926,1016.0509235802444,654.5410997,641.9512291956626,-866.9177733136735
631,653.2,0.0046224789693951,0.0659807026386261,-1.896849632263184,-100,4500,-39400,482778009,373626838,1618,799.55,665.97,-104.11944000004551,1015.1888439691396,654.8031969,648.0845192085247,-880.8982373189419
632,653.681,-0.0107820061966776,0.068015843629837,-1.889217019081116,-100,4500,-39600,482777505,373627267,1609,799.68,666.46,-109.71988799995984,1014.6290694972312,654.9152941,-599.0730220492648,720.0286766959067
633,654.16,0.0027088378556072,0.0685712695121765,-1.882617473602295,-100,4500,-39700,482776749,373627891,1625,799.8,666.97,-118.12056000022608,1013.814176320544,655.0173913,189.3041053859665,-222.89856770548866
634,654.643,-0.0039640692993998,0.0691585764288902,-1.88233494758606,0,4400,-39700,482776244,373628293,1627,799.96,667.45,-123.73212000027024,1013.2886634524608,655.1594885000001,-599.1293905526248,716.8118449542411
635,655.12,-0.007973788306117,0.0587150081992149,-1.8725041151046755,0,4400,-39800,482775473,373628883,1626,800.21,667.95,-132.29947200011566,1012.5164991487696,655.3915857000001,191.02265475917017,-220.9738272109009
636,655.599,-0.0125642390921711,0.0559883117675781,-1.8622132539749143,-100,4500,-39900,482774954,373629261,1617,800.43,668.45,-138.0666000003987,1012.0210391924523,655.5936829,-188.47780517771767,143.1845017989103
637,656.08,-0.0208347961306571,0.0564501956105232,-1.861998081207276,0,4400,-40000,482774175,373629798,1596,800.94,668.95,-146.7228480004934,1011.3159166382684,656.0857801000001,-183.8007589149118,136.7886027044729
638,656.56,-0.0067521911114454,0.0555337257683277,-1.8636579513549805,-100,4500,-40100,482773657,373630143,1586,801.3,669.45,-152.47886400064658,1010.8623837665511,656.4278772,185.69988063451794,-214.22727340311198
639,657.043,-0.0006137518212199,0.057911641895771,-1.864799857139588,-100,4500,-40300,482772877,373630639,1577,801.71,669.97,-161.1462240000816,1010.209289453,656.8199744000001,-197.516506177017,152.7924592350033
640,657.521,-0.0015092655085027,0.0590169355273246,-1.8597482442855835,0,4400,-40500,482772359,373630956,1561,801.96,670.47,-166.90224000023477,1009.7913060949384,657.0520716000001,-607.1615578144933,723.050312040836
641,658.0,-0.0144012933596968,0.0617930889129638,-1.84983229637146,0,4400,-40900,482771584,373631419,1567,802.14,670.95,-175.5140400005996,1009.180270850174,657.2141687999999,-608.8717652925425,717.5258812595157
642,658.479,-0.0173697657883167,0.0571179464459419,-1.8488293886184688,-100,4400,-41000,482771064,373631717,1552,802.14,671.45,-181.2922800002229,1008.7863563934792,657.1962659999999,-19592.130945232417,26599.916010017987
643,658.96,-0.0217168927192688,0.053399134427309,-1.8576303720474243,0,4400,-41200,482770280,373632158,1558,802.15,671.97,-190.0040880001773,1008.2029945488242,657.1883631999999,-180.34609184690908,135.37974936741168
644,659.443,-0.0222224742174148,0.0579203329980373,-1.8583509922027588,-100,4400,-41300,482769756,373632456,1575,802.07,672.48,-195.8267760003201,1007.8089873862313,657.0904604,-20787.651029611465,24624.92374335254
645,659.92,-0.0438201874494552,0.0576018020510673,-1.8518937826156616,-100,4500,-41500,482768967,373632900,1570,801.87,672.95,-204.5941440001343,1007.2217122301817,656.8725575,-164.0585557466441,113.26595402380411
646,660.399,-0.04371128231287,0.0532285384833812,-1.858281254768372,-100,4400,-41600,482768436,373633197,1591,801.73,673.45,-210.4946160003965,1006.8287892382864,656.7146547,97510.83149440952,-133942.00630890988
647,660.88,-0.0356614589691162,0.0502932928502559,-1.8676741123199463,-100,4500,-41900,482767632,373633645,1596,801.57,673.95,-219.4286640005793,1006.2360276566848,656.5367519,-178.25945908285348,132.0330986091872
648,661.36,-0.0332209169864654,0.0466642901301384,-1.870025634765625,-100,4400,-42100,482767093,373633941,1602,801.51,674.45,-225.4180320003013,1005.8441588840486,656.4588491,-91219.60697170139,108464.16856258808
649,661.843,-0.0174088887870311,0.0391389206051826,-1.8693602085113523,0,4400,-42200,482766277,373634378,1608,801.41,674.95,-234.48542400046333,1005.2650269096612,656.3409462999999,197.64646685479084,-216.85493212551336
650,662.32,-0.016031801700592,0.0282661654055118,-1.8763773441314693,-100,4500,-42300,482765735,373634671,1600,801.46,675.45,-240.50812800057489,1004.876901668507,656.3730435,-192.20441777190948,162.45109671853888
651,662.8,-0.0209938399493694,0.0250336285680532,-1.871381402015686,0,4400,-42600,482764922,373635117,1599,801.62,675.95,-249.54218400034733,1004.286493946572,656.5151407000001,202.91155063837675,-213.554988896804
652,663.28,-0.0128578459843993,0.0228284206241369,-1.865040302276612,-900,4700,-42800,482764382,373635411,1589,801.74,676.45,-255.54266400019912,1003.8971923398334,656.6172379,636.2223016674285,-817.0797076087482
653,663.76,-0.0141712566837668,0.0188600327819585,-1.8696173429489136,-800,4700,-43000,482763577,373635856,1585,802.0,676.97,-264.48782400051186,1003.3083430246134,656.859335,-187.79867565267733,164.88924364319817
654,664.243,-0.0235473476350307,0.0174459498375654,-1.87240731716156,-800,4900,-43000,482763042,373636156,1581,802.05,677.45,-270.432744000504,1002.9116161076068,656.8914321999999,-183.97592653250575,160.0907777104587
655,664.72,-0.0292694866657257,0.0187117289751768,-1.879452109336853,-1800,4900,-43100,482762507,373636451,1582,801.97,677.95,-276.377664000496,1002.5212417083652,656.7935294,628.872116678889,-811.8563746719675
656,665.2,-0.0219771824777126,0.0167688131332397,-1.882806658744812,-2800,4900,-43200,482761705,373636901,1592,801.87,678.45,-285.2894880004192,1001.9262081385374,656.6756266,211.60028246608834,-216.24075975330845
657,665.682,-0.010848332196474,0.0154209099709987,-1.8873361349105835,-2400,4700,-43500,482760895,373637352,1600,801.65,678.95,-294.29020800059163,1001.3296909553496,656.4377238,-619.2923313627075,780.555498938338
658,666.16,-0.0115232644602656,0.0203289669007062,-1.8925508260726929,-2400,4300,-43700,482760353,373637653,1602,801.53,679.45,-300.31291200070314,1000.9315449813196,656.299821,628.9345826008342,-820.1574156972601
659,666.642,0.0008454478811472,0.0145669300109148,-1.897116541862488,-2000,4200,-44000,482759812,373637952,1603,801.45,679.97,-306.3245040006848,1000.5359778381064,656.2019182,-212.8777547106769,192.78941200959346
660,667.12,-0.006656820885837,0.0082952193915843,-1.8960195779800413,-2000,4300,-44200,482759000,373638392,1589,801.3,680.45,-315.3474480003274,999.9534124050338,656.0340153,-207.07754708255774,189.6679760291032
661,667.6,-0.0147609403356909,0.0056813620030879,-1.8896273374557493,-1200,4200,-42400,482758193,373638830,1588,801.2,680.95,-324.3148320001103,999.373562099727,655.9161125,-198.06501419705123,181.49055891988544
662,668.08,-0.0055397590622305,0.0029223151504993,-1.8873250484466555,-1300,4200,-40700,482757657,373639126,1583,801.23,681.47,-330.2708640002322,998.9819997122248,655.9282097,130136.43569819465,-187054.53780070506
663,668.56,-0.0078524705022573,0.0028861388564109,-1.893954396247864,-1200,4200,-40200,482757126,373639426,1574,801.24,681.96,-336.1713360004944,998.5855300155184,655.9203069,212.2628012049506,-204.70022498802655
664,669.043,-0.0085035003721714,0.0027864947915077,-1.8995975255966189,-1200,4200,-40400,482756331,373639878,1575,801.34,682.46,-345.00537600029816,997.988358400628,656.0024041,-207.48236437840572,192.82971742406906
665,669.52,-0.0210244767367839,-0.0002601407468318,-1.8994625806808472,-1200,4200,-40800,482755806,373640188,1565,801.61,682.96,-350.8391760005708,997.5794236267816,656.2545013,-199.9505960877554,184.92958600002197
666,670.0,-0.024236261844635,-0.0028026886284351,-1.8978651762008667,-1200,4200,-41300,482755016,373640639,1561,801.67,683.46,-359.6176560005148,996.9837176002388,656.2965985,-625.4984978574066,806.5936308555131
667,670.479,-0.0149459643289446,-0.0057976245880126,-1.9019936323165887,-1200,4200,-41700,482754488,373640938,1575,801.59,683.95,-365.4847920003874,996.5886679779276,656.1986957,-624.6313193980608,809.643740737033
668,670.961,-0.0010632434859871,-0.0120737440884113,-1.9110339879989624,-1200,4200,-42000,482753692,373641384,1566,801.35,684.45,-374.329944000321,995.9991644739132,655.9407928,-216.527476723587,211.36482761100243
669,671.443,-0.0221597254276275,-0.016287475824356,-1.9083197116851809,-1200,4200,-42300,482753162,373641681,1571,801.12,684.96,-380.21930400045335,995.606620067442,655.69289,609.5951700232794,-778.4536531949088
670,671.92,-0.0235692597925663,-0.015068881213665,-1.9052118062973025,-800,4200,-42500,482752367,373642126,1575,800.86,685.45,-389.0533440002571,995.0184600178012,655.4149872,-627.7122178135941,822.1533820509765
671,672.4,-0.0215414986014366,-0.0155423432588577,-1.9112749099731443,-800,4200,-42700,482751831,373642419,1588,800.69,685.96,-395.009376000379,994.6308349803576,655.2270844000001,608.910609273022,-779.4603283806612
